Name,team,salary,position,years,height,weight,bloodType,throw.by,batting.by,birth.place,birth.day,背番号,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,防御率,勝利,敗北,セーブ,ホールド,勝率,打者,投球回,被安打,被本塁打,与四球,与死球,奪三振,失点,自責点,WHIP,DIPS
上本　崇司,Carp,800,内野手,6,170,71,A型,右,両,広島,1990-08-22,0,0.091,59,13,11,1,0,0,6,1,0,4,1,0,0.167,0.091,0.258,0.35,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
田中　広輔,Carp,14000,内野手,5,171,85,A型,右,左,神奈川,1989-07-03,2,0.262,143,675,572,150,10,60,32,75,17,118,6,6,0.362,0.383,0.745,5.22,5.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
小窪　哲也,Carp,3300,内野手,11,175,83,O型,右,右,奈良,1985-04-12,4,0.308,17,28,26,8,0,3,0,1,1,7,0,0,0.357,0.5,0.857,6.92,6.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
安部　友裕,Carp,4600,内野手,11,181,81,O型,右,左,福岡,1989-06-24,6,0.236,72,252,220,52,4,24,7,21,2,60,7,1,0.306,0.377,0.683,4.22,4.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
堂林　翔太,Carp,1500,内野手,9,183,88,A型,右,右,愛知,1991-08-17,7,0.216,63,60,51,11,0,5,0,2,0,14,7,1,0.245,0.314,0.559,1.85,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
丸　佳浩,Carp,21000,外野手,11,177,90,AB型,右,左,千葉,1989-04-11,9,0.306,125,566,432,132,39,97,10,130,3,130,0,5,0.468,0.627,1.096,10.61,10.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
岩本　貴裕,Carp,1600,外野手,10,182,96,A型,左,左,広島,1986-04-18,10,0.143,10,8,7,1,0,0,0,1,0,2,0,1,0.25,0.143,0.393,-0.5,-0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
福井　優也,Carp,3100,投手,8,178,85,A型,右,右,岡山,1988-02-08,11,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,0,3,0,0,0,67,15,18,5,5,0,13,14,14,1.53,6.72
九里　亜蓮,Carp,3800,投手,5,187,92,A型,右,右,鳥取,1991-09-01,12,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.26,8,4,0,0,0.667,524,120.1,129,13,41,4,86,60,57,1.41,4.19
加藤　拓也,Carp,1450,投手,2,176,90,O型,右,右,東京,1994-12-31,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
大瀬良　大地,Carp,6300,投手,5,187,93,AB型,右,右,長崎,1991-06-17,14,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62,15,7,0,0,0.682,727,182,143,22,41,4,159,65,53,1.01,3.65
今村　猛,Carp,9500,投手,9,183,105,B型,右,右,長崎,1991-04-17,16,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.17,3,2,1,13,0.6,173,38.1,37,5,21,1,35,26,22,1.51,4.63
岡田　明丈,Carp,4200,投手,3,185,92,AB型,右,左,東京,1993-10-18,17,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.09,8,7,0,1,0.533,603,138,137,13,62,4,114,84,78,1.44,4.11
野村　祐輔,Carp,12000,投手,7,177,84,AB型,右,右,岡山,1989-06-24,19,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.22,7,6,0,0,0.538,514,119.1,136,10,30,2,60,62,56,1.39,4.01
永川　勝浩,Carp,2000,投手,16,188,98,O型,右,右,広島,1980-12-14,20,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.82,2,0,0,5,1,81,18.2,19,2,5,1,13,11,10,1.29,4.08
中﨑　翔太,Carp,11500,投手,8,186,100,B型,右,右,鹿児島,1992-08-10,21,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71,4,2,32,6,0.667,293,66.1,66,7,29,1,56,23,20,1.43,4.02
中村　奨成,Carp,800,捕手,1,181,76,B型,右,右,広島,1999-06-06,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
薮田　和樹,Carp,4800,投手,4,188,88,B型,右,右,広島,1992-08-07,23,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.74,2,1,0,0,0.667,134,26.2,28,4,32,1,18,22,17,2.25,7.43
横山　弘樹,Carp,950,投手,3,187,86,O型,右,左,宮崎,1992-03-12,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
新井　貴浩,Carp,11000,内野手,20,189,102,B型,右,右,広島,1977-01-30,25,0.219,63,132,114,25,4,24,0,14,0,26,0,4,0.295,0.368,0.664,3.45,3.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
中田　廉,Carp,3300,投手,10,189,95,AB型,右,右,大阪,1990-07-21,26,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.14,0,1,0,3,0,67,12.1,22,2,8,0,12,19,18,2.43,4.5
會澤　翼,Carp,5000,捕手,12,177,91,B型,右,右,茨城,1988-04-13,27,0.305,106,377,315,96,13,42,0,39,14,56,5,6,0.401,0.492,0.893,7.27,7.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
床田　寛樹,Carp,700,投手,2,181,85,A型,左,左,兵庫,1995-03-01,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ケムナ　誠,Carp,700,投手,1,192,91,B型,右,右,アメリカ,1995-06-05,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
一岡　竜司,Carp,5300,投手,7,179,86,O型,右,右,福岡,1991-01-11,30,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88,5,6,2,18,0.455,238,56.1,46,7,22,0,61,20,18,1.21,3.63
石原　慶幸,Carp,9000,捕手,17,177,90,A型,右,右,岐阜,1979-09-07,31,0.177,58,107,96,17,1,7,0,5,1,27,4,4,0.223,0.219,0.442,0.8,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
白濱　裕太,Carp,650,捕手,15,180,92,A型,右,右,大阪,1985-10-31,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
菊池　涼介,Carp,19000,内野手,7,171,72,A型,右,右,東京,1990-03-11,33,0.233,139,642,557,130,13,60,10,51,3,111,30,5,0.301,0.355,0.656,3.7,3.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
高橋　昂也,Carp,600,投手,2,181,87,A型,左,左,埼玉,1998-09-27,34,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.43,1,2,0,0,0.333,110,21,30,5,16,0,17,23,22,2.19,6.88
下水流　昂,Carp,1000,外野手,6,178,88,A型,右,右,神奈川,1988-04-23,35,0.263,67,89,80,21,4,12,0,7,0,25,2,5,0.322,0.425,0.747,3.65,3.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
塹江　敦哉,Carp,650,投手,4,178,86,A型,左,左,香川,1997-02-21,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
野間　峻祥,Carp,1600,外野手,4,180,83,B型,右,左,兵庫,1993-01-28,37,0.286,126,447,405,116,5,46,17,30,6,69,4,2,0.343,0.393,0.736,4.95,4.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
赤松　真人,Carp,2700,外野手,14,182,70,O型,右,右,京都,1982-09-06,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
飯田　哲矢,Carp,800,投手,4,182,80,A型,左,左,神奈川,1991-03-28,39,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.23,0,0,0,0,0,62,13,17,3,6,0,16,9,9,1.77,4.81
磯村　嘉孝,Carp,850,捕手,8,178,89,A型,右,右,愛知,1992-11-01,40,0.215,37,91,79,17,1,4,0,6,1,12,5,4,0.279,0.278,0.558,1.96,1.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
藤井　皓哉,Carp,600,投手,4,181,86,AB型,右,左,岡山,1996-07-29,41,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.14,1,0,0,0,1,73,14.2,20,2,7,1,21,11,10,1.84,3.46
ジョンソン,Carp,34500,投手,4,193,93,不明,左,左,アメリカ,1984-10-14,42,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11,11,5,0,0,0.688,609,144.2,137,9,48,5,113,55,50,1.28,3.38
土生　翔平,Carp,550,外野手,7,180,87,O型,右,左,広島,1989-08-16,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
松山　竜平,Carp,6500,外野手,11,176,96,B型,右,左,鹿児島,1985-09-18,44,0.302,124,446,397,120,12,74,2,42,2,46,0,10,0.368,0.466,0.834,6.24,6.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
桒原　樹,Carp,500,内野手,4,180,80,O型,右,左,静岡,1996-07-04,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
高橋　樹也,Carp,700,投手,3,176,81,A型,左,左,岩手,1997-06-21,46,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.91,0,0,1,1,0,102,21.1,31,4,7,1,17,16,14,1.78,4.95
山口　翔,Carp,600,投手,1,181,75,B型,右,右,熊本,1999-04-28,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
アドゥワ　誠,Carp,480,投手,2,196,83,O型,右,右,熊本,1998-10-02,48,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.74,6,2,0,5,0.75,293,67.1,62,4,36,2,30,29,28,1.46,4.65
天谷　宗一郎,Carp,2200,外野手,17,178,84,O型,左,左,福井,1983-11-08,49,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2.7,-2.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
髙橋　大樹,Carp,550,外野手,6,181,86,O型,右,右,大阪,1994-05-11,50,0.333,6,16,15,5,0,0,0,1,0,4,0,1,0.375,0.4,0.775,4.71,4.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
鈴木　誠也,Carp,9000,外野手,6,181,96,A型,右,右,東京,1994-08-18,51,0.32,124,520,422,135,30,94,4,88,5,116,0,4,0.438,0.618,1.057,10.02,9.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
庄司　隼人,Carp,630,内野手,9,175,76,A型,右,左,静岡,1991-06-21,52,0,12,15,14,0,0,0,0,1,0,2,0,0,0.067,0,0.067,-2.14,-1.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
戸田　隆矢,Carp,1800,投手,7,181,80,A型,左,左,兵庫,1993-06-10,53,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.19,0,0,0,0,0,82,17.1,22,3,9,0,13,11,10,1.79,5.43
船越　涼太,Carp,700,捕手,3,178,85,O型,右,右,千葉,1993-11-26,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
エルドレッド,Carp,11500,内野手,7,196,126,不明,右,右,アメリカ,1980-07-12,55,0.213,38,94,80,17,5,14,0,11,3,19,0,3,0.33,0.513,0.842,5.38,5.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
辻　空,Carp,450,投手,6,184,91,O型,右,右,岐阜,1994-04-24,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
オスカル,Carp,900,投手,3,178,80,O型,左,左,ブラジル,1991-03-28,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ジャクソン,Carp,11300,投手,3,185,88,不明,右,右,アメリカ,1987-10-27,58,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76,3,2,1,25,0.6,201,45.2,42,6,26,1,48,16,14,1.49,4.43
曽根　海成,Carp,560,内野手,5,175,68,A型,右,左,大阪,1995-04-24,59,0.278,11,22,18,5,0,2,1,2,1,9,1,0,0.381,0.389,0.77,6.04,5.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
永井　敦士,Carp,500,外野手,1,178,88,B型,右,右,埼玉,2000-01-10,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
坂倉　将吾,Carp,600,捕手,2,176,84,A型,右,左,千葉,1998-05-29,61,0.125,9,9,8,1,0,1,0,1,0,1,0,0,0.222,0.25,0.472,1.61,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ヘルウェグ,Carp,3300,投手,1,200,106,不明,右,右,アメリカ,1988-10-29,62,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,0,0,0,2,0,33,8,4,0,5,1,10,1,1,1.13,2.87
西川　龍馬,Carp,2000,内野手,3,176,72,O型,右,左,大阪,1994-12-10,63,0.309,107,361,327,101,6,46,5,27,2,51,4,4,0.364,0.45,0.814,6.04,5.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
中村　恭平,Carp,700,投手,8,185,86,O型,左,左,福岡,1989-03-22,64,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.53,0,1,0,0,0,75,14.1,20,0,14,0,11,12,12,2.37,4.31
長井　良太,Carp,450,投手,2,181,80,B型,右,右,兵庫,1999-01-15,65,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,0,0,0,0,0,19,3.1,4,1,5,0,0,5,5,2.7,11.52
遠藤　淳志,Carp,480,投手,1,184,74,O型,右,右,茨城,1999-04-08,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
中村　祐太,Carp,900,投手,5,182,88,A型,右,右,東京,1995-08-31,67,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.04,3,4,0,0,0.429,205,44.2,50,8,21,5,31,33,30,1.59,5.74
平岡　敬人,Carp,500,投手,1,186,92,AB型,右,右,兵庫,1995-08-06,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
青木　陸,Carp,450,内野手,3,181,87,B型,右,右,山形,1997-11-11,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
カンポス,Carp,4500,投手,1,188,97,不明,右,右,ベネズエラ,1987-07-17,70,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,2,6.12
バティスタ,Carp,2200,外野手,3,189,107,不明,右,右,ドミニカ共和国,1992-01-18,95,0.242,99,302,273,66,25,55,0,26,1,81,0,6,0.308,0.546,0.854,5.57,5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
メヒア,Carp,1200,内野手,3,192,98,不明,右,右,ドミニカ共和国,1993-03-10,96,0.268,22,44,41,11,3,7,1,2,1,12,0,2,0.318,0.537,0.855,4.96,4.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
フランスア,Carp,230,投手,1,186,110,不明,左,左,ドミニカ共和国,1993-09-25,97,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,3,4,1,19,0.429,267,65,38,3,34,2,81,16,12,1.11,2.84
佐藤　祥万,Carp,700,投手,11,172,81,B型,左,左,栃木,1989-08-18,98,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.59,0,0,0,0,0,36,7.1,8,0,4,1,6,8,7,1.64,3.53
岡林　飛翔,Carp,240,投手,1,183,85,O型,右,右,三重,1999-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
藤井　黎來,Carp,240,投手,1,182,86,A型,右,右,秋田,1999-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
佐々木　健,Carp,250,投手,1,189,78,A型,右,右,静岡,1999-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
木村　聡司,Carp,360,内野手,4,180,78,B型,右,右,静岡,1996-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
タバーレス,Carp,230,投手,1,187,106,不明,右,右,ドミニカ共和国,1994-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
上本　博紀,Tigers,4300,内野手,10,173,71,O型,右,右,広島,1986-07-04,00,0.422,20,53,45,19,1,6,4,6,0,8,1,1,0.481,0.556,1.036,11.35,10.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
鳥谷　敬,Tigers,40000,内野手,15,180,80,B型,右,左,東京,1981-06-26,1,0.232,121,261,220,51,1,22,1,34,1,37,3,6,0.333,0.295,0.629,3.46,3.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
北條　史也,Tigers,2000,内野手,6,177,78,O型,右,右,大阪,1994-07-29,2,0.322,62,266,239,77,1,20,1,19,1,32,4,7,0.37,0.377,0.747,5.12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
大山　悠輔,Tigers,2500,内野手,2,181,84,O型,右,右,茨城,1994-12-19,3,0.274,117,378,347,95,11,48,5,26,2,54,1,14,0.326,0.447,0.773,4.65,4.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
熊谷　敬宥,Tigers,1000,内野手,1,173,70,A型,右,両,宮城,1995-11-10,4,0.231,19,18,13,3,0,2,3,2,0,3,3,1,0.333,0.231,0.564,2.12,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
西岡　剛,Tigers,7500,内野手,14,182,81,A型,右,両,大阪,1984-07-27,5,0.125,25,43,40,5,0,1,0,3,0,10,0,0,0.186,0.2,0.386,0.62,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
糸井　嘉男,Tigers,40000,外野手,15,188,98,A型,右,左,京都,1981-07-31,7,0.308,119,509,419,129,16,68,22,77,8,63,0,9,0.42,0.48,0.9,7.95,7.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
福留　孝介,Tigers,22000,外野手,15,182,90,B型,右,左,鹿児島,1977-04-26,8,0.28,123,499,414,116,14,72,2,73,5,90,0,10,0.389,0.454,0.843,6.48,6.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
髙山　俊,Tigers,3800,外野手,3,181,89,O型,右,左,千葉,1993-04-18,9,0.172,45,134,128,22,1,14,0,4,1,22,0,4,0.201,0.234,0.436,0.68,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
坂本　誠志郎,Tigers,1600,捕手,3,176,78,O型,右,右,兵庫,1993-11-10,12,0.154,15,16,13,2,0,1,0,2,0,7,0,0,0.25,0.231,0.481,1.94,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
岡本　洋介,Tigers,2300,投手,9,177,80,A型,右,右,和歌山,1985-09-27,13,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83,1,0,0,2,1,192,44.2,46,3,11,5,30,19,19,1.28,3.59
能見　篤史,Tigers,12000,投手,14,180,72,AB型,左,左,兵庫,1979-05-28,14,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56,4,3,1,16,0.571,229,56.1,40,5,19,3,48,23,16,1.05,3.74
横山　雄哉,Tigers,1300,投手,4,183,82,O型,左,左,山形,1994-02-21,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
岩貞　祐太,Tigers,3500,投手,5,183,82,A型,左,左,熊本,1991-09-05,17,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48,7,10,0,0,0.412,554,132,128,18,32,1,122,56,51,1.21,3.79
馬場　皐輔,Tigers,1500,投手,1,180,90,O型,右,右,宮城,1995-05-18,18,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.19,0,1,0,0,0,41,8.2,12,2,4,1,7,5,5,1.85,6.24
藤浪　晋太郎,Tigers,12000,投手,6,197,94,A型,右,右,大阪,1994-04-12,19,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.32,5,3,0,0,0.625,326,71,70,5,47,4,70,45,42,1.65,4.22
ロサリオ,Tigers,34000,内野手,1,180,100,不明,右,右,ドミニカ共和国,1989-02-23,20,0.242,75,302,281,68,8,40,0,17,1,71,0,12,0.285,0.374,0.658,3.09,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
岩田　稔,Tigers,5000,投手,13,179,92,O型,左,左,大阪,1983-10-31,21,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23,0,4,0,0,0,129,30.2,25,4,9,3,29,13,11,1.11,3.9
藤川　球児,Tigers,20000,投手,17,185,85,A型,右,左,高知,1980-07-21,22,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.32,5,3,2,21,0.625,229,54.1,29,3,37,1,67,20,14,1.21,3.25
江越　大賀,Tigers,1600,外野手,4,182,82,O型,右,両,長崎,1993-03-12,25,0.15,29,40,40,6,1,1,3,0,0,22,0,0,0.15,0.275,0.425,1.17,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
呂　彦青,Tigers,800,投手,1,178,72,O型,左,左,台湾,1996-03-10,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
尾仲　祐哉,Tigers,920,投手,2,173,72,O型,右,左,福岡,1995-01-31,27,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.86,0,1,0,0,0,51,11.2,13,1,4,0,14,6,5,1.46,2.86
